Date,BRK_Close,SP500_Close,DJIA_Close,Pe-ratio,Price-book,Cash_Equivalents_to_Assets_Ratio,SP500_PE,BRK_Close_3M,BRK_Close_6M,BRK_Close_9M,BRK_Close_12M,BRK_Close_18M,SP500_Return,SP500_Performance_Gap,SP500_Performance_Lag2_Gap,SP500_Performance_Lag4_Gap,SP500_Performance_Lag6_Gap,SP500_Performance_Lag8_Gap,SP500_Performance_Lag10_Gap,BRK_Close_lag1,Pct_Change_3M,Pct_Change_6M,Pct_Change_9M,Pct_Change_12M,Pct_Change_18M,BRK_Close_lag1_pct,BRK_Close_lag2_pct
2019-12-31,223.89285714285714,28167.005766369046,3176.74951171875,6.81,0.73,0.15,22.78,188.8649999445135,184.33954620361328,216.07000078473772,227.00181926380503,282.7231805974787,0.07671625185058173,0.006716251850581723,0.028907864779750103,-0.10971596685637458,-0.060029727363177965,0.08140349921471907,0.01143958613206536,207.8219985961914,-15.644919469670155,-17.666178119298582,-3.494017834221469,1.388593705320482,26.27610554680816,7.732992010096207,0.8440781556825937
2020-01-31,227.15904671805245,28879.994326636905,3278.202857607887,6.81,0.73,0.15,24.88,186.72904822939918,188.41500022194603,210.27999877929688,232.09105240671258,278.4304765973772,0.06610784020241,-0.00389215979759,0.05134350755174638,-0.10284604854011598,-0.10200224344446979,0.12566830450006733,0.01404086889615469,208.98347871199897,-17.798101846603796,-17.05591173051327,-7.4304977867360416,2.1711685094284108,22.57071889501383,8.69713152354082,-0.8593752984192324
2020-02-29,223.82421152215255,28519.73159950658,3277.3141832853617,6.81,0.73,0.15,24.88,176.40850067138672,209.95190502348402,223.64100036621093,240.19315860145971,285.80408963290125,0.09448266253282345,0.02448266253282344,-0.05233970169918639,-0.07095440743912312,-0.04404311682844558,0.06997707058620845,0.002949583949112544,219.5280014038086,-21.184352902801564,-6.197857865477414,-0.08185493191092401,7.313304922638844,27.69131975903972,1.9570214691843997,9.955172610849726
2020-03-31,188.8649999445135,22637.420809659092,2652.393632368608,45.82,0.68,0.18,22.8,184.33954620361328,216.07000078473772,227.00181926380503,253.91391190238622,278.1142883300781,-0.15846688657405328,-0.22846688657405329,-0.02421956535696629,-0.08944319131403816,-0.002857939072602178,0.03863263662871802,-0.00515092905340081,223.89285714285714,-2.3961314919279633,14.40446924957867,20.192634596402574,34.44201518385269,47.25559972032145,-15.644919469670155,7.732992010096207
2020-04-30,186.72904822939918,23293.899832589286,2761.9752255394346,45.82,0.68,0.18,24.97,188.41500022194603,210.27999877929688,232.09105240671258,268.702383858817,283.55238124302457,-0.1287700167803275,-0.19877001678032752,-0.05730301836153745,-0.03906458967920118,-0.01630029793427651,-0.014957352387818978,0.043685209144170456,227.15904671805245,0.9028868344445437,12.612365763769667,24.292955277952018,43.899616265763015,51.85231431944997,-17.798101846603796,8.69713152354082
2020-05-31,176.40850067138672,24271.02138671875,2919.6084838867187,45.82,0.68,0.18,24.97,209.95190502348402,223.64100036621093,240.19315860145971,287.08949890136716,284.88190278552827,-0.1268488995247612,-0.1968488995247612,0.009715456257975374,-0.050754603813401855,-0.042076826135320766,-0.026931579151644625,0.055191850812082166,223.82421152215255,19.01461903731151,26.774503221252804,36.15736072089343,62.74130657465125,61.48989515885377,-21.184352902801564,1.9570214691843997
2020-06-30,184.33954620361328,26062.270152698864,3104.6609330610795,19.55,0.63,0.18,31.29,216.07000078473772,227.00181926380503,253.91391190238622,282.7231805974787,290.5881819291548,-0.07472344171502965,-0.14472344171502965,0.006716251850581723,0.028907864779750103,-0.10971596685637458,-0.060029727363177965,0.08140349921471907,188.8649999445135,17.21304800548678,23.143310233100443,37.74250676624981,53.370878045449466,57.637461908571694,-2.3961314919279633,-15.644919469670155
2020-07-31,188.41500022194603,26385.83087713068,3207.6190962357955,19.55,0.63,0.18,32.44,210.27999877929688,232.09105240671258,268.702383858817,278.4304765973772,313.0895034790039,-0.08636301729483997,-0.15636301729483998,-0.00389215979759,0.05134350755174638,-0.10284604854011598,-0.10200224344446979,0.12566830450006733,186.72904822939918,11.604701606344861,23.18077230226773,42.61199137133207,47.77511146638867,66.17015795461924,0.9028868344445437,-17.798101846603796
2020-08-31,209.95190502348402,27821.367280505954,3391.7100190662204,19.55,0.63,0.18,34.41,223.64100036621093,240.19315860145971,287.08949890136716,285.80408963290125,316.3526322214227,-0.024487057901088627,-0.09448705790108863,0.02448266253282344,-0.05233970169918639,-0.07095440743912312,-0.04404311682844558,0.06997707058620845,176.40850067138672,6.520110089592057,14.40389577536488,36.74060202942906,36.12836216033993,50.67861955624423,19.01461903731151,-21.184352902801564
2020-09-30,216.07000078473772,27733.396391369046,3365.516671316964,14.16,0.7,0.17,34.27,227.00181926380503,253.91391190238622,282.7231805974787,278.1142883300781,338.35695482336956,0.22511290595152822,0.1551129059515282,-0.22846688657405329,-0.02421956535696629,-0.08944319131403816,-0.002857939072602178,0.03863263662871802,184.33954620361328,5.059387438961631,17.514653112511876,30.847956482003713,28.71490133753124,56.595989075069085,17.21304800548678,-2.3961314919279633
2020-10-31,210.27999877929688,28005.105024857956,3418.6999955610795,14.16,0.7,0.17,34.27,232.09105240671258,268.702383858817,278.4304765973772,283.55238124302457,342.6574966430664,0.20225059891763886,0.13225059891763885,-0.19877001678032752,-0.05730301836153745,-0.03906458967920118,-0.01630029793427651,-0.014957352387818978,188.41500022194603,10.372386225048386,27.783139346904008,32.409396144998496,34.84515069863208,62.95296682149437,11.604701606344861,0.9028868344445437
2020-11-30,223.64100036621093,29124.03662109375,3548.99248046875,14.16,0.7,0.17,37.16,240.19315860145971,287.08949890136716,285.80408963290125,284.88190278552827,312.9200003487723,0.1999510097679944,0.1299510097679944,-0.1968488995247612,0.009715456257975374,-0.050754603813401855,-0.042076826135320766,-0.026931579151644625,209.95190502348402,7.401218116599691,28.370691613460707,27.7959270280935,27.3835756051152,39.920676368093275,6.520110089592057,19.01461903731151
2020-12-31,227.00181926380503,30148.57990056818,3695.3100142045455,12.57,0.69,0.15,39.26,253.91391190238622,282.7231805974787,278.1142883300781,290.5881819291548,286.95475696382067,0.15679024597349445,0.08679024597349444,-0.14472344171502965,0.006716251850581723,0.028907864779750103,-0.10971596685637458,-0.060029727363177965,216.07000078473772,11.8554524038003,24.54665848687245,22.516325742250505,28.01138901510491,26.410774105005164,5.059387438961631,17.21304800548678
2021-01-31,232.09105240671258,30821.352590460527,3793.7484323601975,12.57,0.69,0.15,39.26,268.702383858817,278.4304765973772,283.55238124302457,313.0895034790039,282.5914993286133,0.16810240821994493,0.09810240821994493,-0.15636301729483998,-0.00389215979759,0.05134350755174638,-0.10284604854011598,-0.10200224344446979,210.27999877929688,15.774555318895834,19.966053714755095,22.172905117484667,34.89942857872476,21.75889436418451,10.372386225048386,11.604701606344861
2021-02-28,240.19315860145971,31283.909847861843,3883.4321160567433,12.57,0.69,0.15,39.26,287.08949890136716,285.80408963290125,284.88190278552827,316.3526322214227,294.5699980362602,0.12445623295380037,0.054456232953800365,-0.09448705790108863,0.02448266253282344,-0.05233970169918639,-0.07095440743912312,-0.04404311682844558,223.64100036621093,19.52442799493726,18.989271508403547,18.605335990530154,31.707594863819804,22.638796105356686,7.401218116599691,6.520110089592057
2021-03-31,253.91391190238622,32373.29110054348,3910.5082795516305,5.81,0.75,0.16,30.5,282.7231805974787,278.1142883300781,290.5881819291548,338.35695482336956,275.46857270740327,0.16730351536093946,0.09730351536093945,0.1551129059515282,-0.22846688657405329,-0.02421956535696629,-0.08944319131403816,-0.002857939072602178,227.00181926380503,11.34607729023048,9.530937571075434,14.44358434399905,33.256564119829065,8.488964091618364,11.8554524038003,5.059387438961631
2021-04-30,268.702383858817,33803.28608630953,4141.176199776785,5.81,0.75,0.16,29.92,278.4304765973772,283.55238124302457,313.0895034790039,342.6574966430664,279.4095226469494,0.20704014701265994,0.13704014701265993,0.13225059891763885,-0.19877001678032752,-0.05730301836153745,-0.03906458967920118,-0.01630029793427651,232.09105240671258,3.620396886270879,5.526559597629086,16.51906432043753,27.52305793576707,3.98475764686861,15.774555318895834,10.372386225048386
2021-05-31,287.08949890136716,34270.30859375,4167.849536132812,5.81,0.75,0.16,29.92,285.80408963290125,284.88190278552827,316.3526322214227,312.9200003487723,304.4142877487909,0.17670187823239258,0.10670187823239258,0.1299510097679944,-0.1968488995247612,0.009715456257975374,-0.050754603813401855,-0.042076826135320766,240.19315860145971,-0.44773816993826343,-0.7689574590108366,10.193035075138441,8.997368955065648,6.0346299372572565,19.52442799493726,7.401218116599691
2021-06-30,282.7231805974787,34289.906782670456,4238.48954634233,6.12,0.77,0.15,26.7,278.1142883300781,290.5881819291548,338.35695482336956,286.95475696382067,307.1185709635417,0.1373639121895831,0.0673639121895831,0.08679024597349444,-0.14472344171502965,0.006716251850581723,0.028907864779750103,-0.10971596685637458,253.91391190238622,-1.6301784160961243,2.7818735326388957,19.677825535324008,1.4967206995193658,8.628719553348345,11.34607729023048,11.8554524038003
2021-07-31,278.4304765973772,34798.80431547619,4363.712797619048,6.12,0.77,0.15,26.7,283.55238124302457,313.0895034790039,342.6574966430664,282.5914993286133,312.78599853515624,0.12904857803828884,0.059048578038288835,0.09810240821994493,-0.15636301729483998,-0.00389215979759,0.05134350755174638,-0.10284604854011598,268.702383858817,1.8395632217567415,12.44800041474812,23.067525089419107,1.4944566349513155,12.338994767249792,3.620396886270879,15.774555318895834
2021-08-31,285.80408963290125,35243.96590909091,4453.965931285511,6.12,0.77,0.15,26.23,284.88190278552827,316.3526322214227,312.9200003487723,294.5699980362602,307.96368408203125,0.12658443527319285,0.056584435273192846,0.054456232953800365,-0.09448705790108863,0.02448266253282344,-0.05233970169918639,-0.07095440743912312,287.08949890136716,-0.32266397886660036,10.688630322875815,9.48758667194016,3.067103908351429,7.753421050619923,-0.44773816993826343,19.52442799493726
2021-09-30,278.1142883300781,34688.42131696428,4445.543317522322,7.31,0.74,0.16,25.35,290.5881819291548,338.35695482336956,286.95475696382067,275.46857270740327,304.34261023479957,0.07151358844643196,0.0015135884464319571,0.09730351536093945,0.1551129059515282,-0.22846688657405329,-0.02421956535696629,-0.08944319131403816,282.7231805974787,4.48516819253534,21.66111883535909,3.178717888543106,-0.951305176933163,9.430771091340883,-1.6301784160961243,11.34607729023048
2021-10-31,283.55238124302457,35055.517857142855,4460.707077752976,7.31,0.74,0.16,25.35,313.0895034790039,342.6574966430664,282.5914993286133,279.4095226469494,319.27894672594573,0.03704467570507841,-0.032955324294921595,0.13704014701265993,0.13225059891763885,-0.19877001678032752,-0.05730301836153745,-0.03906458967920118,278.4304765973772,10.416813326164208,20.844513856995096,-0.3388728072742737,-1.4610558295838887,12.599635145472805,1.8395632217567415,3.620396886270879
2021-11-30,284.88190278552827,35848.57068452381,4667.386648995535,7.31,0.74,0.16,24.52,316.3526322214227,312.9200003487723,294.5699980362602,304.4142877487909,324.2004560990767,0.046053337583941145,-0.02394666241605886,0.10670187823239258,0.1299510097679944,-0.1968488995247612,0.009715456257975374,-0.050754603813401855,285.80408963290125,11.046938793998088,9.842007263042033,3.4007408529651486,6.856309499577967,13.801702715791384,-0.32266397886660036,-0.44773816993826343
2021-12-31,290.5881819291548,35641.333806818184,4674.772771661932,7.51,0.75,0.15,23.63,338.35695482336956,286.95475696382067,275.46857270740327,307.1185709635417,335.0609537760417,0.03941180221670115,-0.030588197783298854,0.0673639121895831,0.08679024597349444,-0.14472344171502965,0.006716251850581723,0.028907864779750103,278.1142883300781,16.43864956141291,-1.2503691448195127,-5.203105343574397,5.688596461371911,15.304397980551492,4.48516819253534,-1.6301784160961243
2022-01-31,313.0895034790039,35456.1447265625,4573.815454101563,7.51,0.75,0.15,23.11,342.6574966430664,282.5914993286133,279.4095226469494,312.78599853515624,345.1439971923828,0.018889741300506913,-0.051110258699493094,0.059048578038288835,0.09810240821994493,-0.15636301729483998,-0.00389215979759,0.05134350755174638,283.55238124302457,9.443942653939965,-9.740985824021992,-10.757301173564601,-0.09693871575864235,10.23812467591349,10.416813326164208,1.8395632217567415
2022-02-28,316.3526322214227,34648.48026315789,4435.980494449013,7.51,0.75,0.15,22.42,312.9200003487723,294.5699980362602,304.4142877487909,307.96368408203125,355.7391304347826,-0.016896102086496945,-0.08689610208649695,0.056584435273192846,0.054456232953800365,-0.09448705790108863,0.02448266253282344,-0.05233970169918639,284.88190278552827,-1.0850650581114254,-6.885554905045437,-3.7737458951426923,-2.6517712466889907,12.450188239872894,11.046938793998088,-0.32266397886660036
2022-03-31,338.35695482336956,34029.74065896739,4391.265264096467,9.49,0.88,0.11,22.19,286.95475696382067,275.46857270740327,307.1185709635417,304.34261023479957,363.27349853515625,-0.018988487598735615,-0.08898848759873562,0.0015135884464319571,0.09730351536093945,0.1551129059515282,-0.22846688657405329,-0.02421956535696629,290.5881819291548,-15.191707197619767,-18.58640149684393,-9.232375281346016,-10.052799005218112,7.363981545700374,16.43864956141291,4.48516819253534
2022-04-30,342.6574966430664,34314.9900390625,4391.29599609375,9.49,0.88,0.11,22.19,282.5914993286133,279.4095226469494,312.78599853515624,319.27894672594573,342.06409107555044,-0.021124429571918846,-0.09112442957191885,-0.032955324294921595,0.13704014701265993,0.13225059891763885,-0.19877001678032752,-0.05730301836153745,313.0895034790039,-17.529456644872894,-18.45807391221329,-8.717596550653083,-6.822716603650797,-0.1731774653493389,9.443942653939965,10.416813326164208
2022-05-31,312.9200003487723,32379.462797619046,4040.3600027901784,9.49,0.88,0.11,20.81,294.5699980362602,304.4142877487909,307.96368408203125,324.2004560990767,354.72142537434894,-0.09677116327548341,-0.16677116327548341,-0.02394666241605886,0.10670187823239258,0.1299510097679944,-0.1968488995247612,0.009715456257975374,316.3526322214227,-5.8641193570432355,-2.718174802026445,-1.5838924521337328,3.6049008493325734,13.35850216636389,-1.0850650581114254,11.046938793998088
2022-06-30,286.95475696382067,31446.712797619046,3898.9466843377977,54.5,0.76,0.11,20.28,275.46857270740327,307.1185709635417,304.34261023479957,335.0609537760417,356.90350036621095,-0.11768978770364391,-0.18768978770364392,-0.030588197783298854,0.0673639121895831,0.08679024597349444,-0.14472344171502965,0.006716251850581723,338.35695482336956,-4.00278579729751,7.026826881376033,6.059440678019901,16.764383807823148,24.376227159464527,-15.191707197619767,16.43864956141291
2022-07-31,282.5914993286133,31535.32333984375,3911.7294921875,54.5,0.76,0.11,20.28,279.4095226469494,312.78599853515624,319.27894672594573,345.1439971923828,370.2528555733817,-0.11058228177248519,-0.1805822817724852,-0.051110258699493094,0.059048578038288835,0.09810240821994493,-0.15636301729483998,-0.00389215979759,342.6574966430664,-1.1259987258016115,10.684857569417224,12.982502122142826,22.135307683487664,31.02052130125501,-17.529456644872894,9.443942653939965
2022-08-31,294.5699980362602,33009.56487771739,4158.563083814538,54.5,0.76,0.11,22.03,304.4142877487909,307.96368408203125,324.2004560990767,355.7391304347826,402.20999908447266,-0.04730121993786773,-0.11730121993786774,-0.08689610208649695,0.056584435273192846,0.054456232953800365,-0.09448705790108863,0.02448266253282344,312.9200003487723,3.3419186536841194,4.546860214909722,10.058885243014167,20.76556771100389,36.54139992728061,-5.8641193570432355,-1.0850650581114254
2022-09-30,275.46857270740327,30649.559523809523,3850.5204961867557,0.0,0.75,0.12,20.58,307.1185709635417,304.34261023479957,335.0609537760417,363.27349853515625,408.70350189208983,-0.09933020557026007,-0.16933020557026007,-0.08898848759873562,0.0015135884464319571,0.09730351536093945,0.1551129059515282,-0.22846688657405329,286.95475696382067,11.489513284608462,10.481790079939781,21.633096103465913,31.874752522501893,48.36665318123451,-4.00278579729751,-15.191707197619767
2022-10-31,279.4095226469494,30570.683779761905,3726.050955636161,0.0,0.75,0.12,20.44,312.78599853515624,319.27894672594573,345.1439971923828,342.06409107555044,407.81818320534444,-0.10911576121800581,-0.17911576121800582,-0.09112442957191885,-0.032955324294921595,0.13704014701265993,0.13225059891763885,-0.19877001678032752,282.5914993286133,11.945360906822055,14.269171537640718,23.5262112481731,22.423920213975236,45.95715254867924,-1.1259987258016115,-17.529456644872894
2022-11-30,304.4142877487909,33417.95824032738,3917.488595145089,0.0,0.75,0.12,22.07,307.96368408203125,324.2004560990767,355.7391304347826,354.72142537434894,408.5581803755327,0.032072658190756,-0.03792734180924401,-0.16677116327548341,-0.02394666241605886,0.10670187823239258,0.1299510097679944,-0.1968488995247612,294.5699980362602,1.1659756049851953,6.499750224146424,16.860195053770294,16.525879254088277,34.211236731662055,3.3419186536841194,-5.8641193570432355
2022-12-31,307.1185709635417,33482.25725446428,3912.3809523809523,0.0,0.75,0.12,22.07,304.34261023479957,335.0609537760417,363.27349853515625,356.90350036621095,409.6057915938528,0.06472995985129981,-0.005270040148700195,-0.18768978770364392,-0.030588197783298854,0.0673639121895831,0.08679024597349444,-0.14472344171502965,275.46857270740327,-0.9038726378652162,9.098239394913394,18.28444544901219,16.210328553716565,33.37057095205014,11.489513284608462,-4.00278579729751
2023-01-31,312.78599853515624,33656.0001953125,3960.656530761719,0.0,0.84,0.13,22.82,319.27894672594573,345.1439971923828,342.06409107555044,370.2528555733817,426.948637528853,0.06724766486821943,-0.002752335131780581,-0.1805822817724852,-0.051110258699493094,0.059048578038288835,0.09810240821994493,-0.15636301729483998,279.4095226469494,2.075843618703317,10.345091790798183,9.360422997675654,18.372579753363333,36.49864109274227,11.945360906822055,-1.1259987258016115
2023-02-28,307.96368408203125,33648.25678453947,4079.6847245065787,0.0,0.84,0.13,23.4,324.2004560990767,355.7391304347826,354.72142537434894,402.20999908447266,442.86454634232956,0.01934869208934109,-0.050651307910658916,-0.11730121993786774,-0.08689610208649695,0.056584435273192846,0.054456232953800365,-0.09448705790108863,304.4142877487909,5.2723008771126745,15.513337715503361,15.182875030116532,30.603061293856104,43.80414614872746,1.1659756049851953,3.3419186536841194
2023-03-31,304.34261023479957,32483.478260869564,3968.5591457201085,89.24,0.78,0.13,22.66,335.0609537760417,363.27349853515625,356.90350036621095,408.70350189208983,458.18699951171874,0.05983507644328134,-0.010164923556718664,-0.16933020557026007,-0.08898848759873562,0.0015135884464319571,0.09730351536093945,0.1551129059515282,307.1185709635417,10.093342998386914,19.363338000844394,17.270302732456948,34.29059492417972,50.54973707369751,-0.9038726378652162,11.489513284608462
2023-04-30,319.27894672594573,33731.28022203947,4121.467362253289,89.24,0.78,0.13,22.66,345.1439971923828,342.06409107555044,370.2528555733817,407.81818320534444,458.4060854704484,0.1033865145132904,0.03338651451329039,-0.17911576121800582,-0.09112442957191885,-0.032955324294921595,0.13704014701265993,0.13225059891763885,312.78599853515624,8.10108237065767,7.136438084394715,15.965321036713892,27.730997420070008,43.57541897803958,2.075843618703317,11.945360906822055
2023-05-31,324.2004560990767,33316.802290482956,4146.1731955788355,89.24,0.78,0.13,23.15,355.7391304347826,354.72142537434894,402.20999908447266,408.5581803755327,467.6134994506836,-0.003026993723463156,-0.07302699372346316,-0.03792734180924401,-0.16677116327548341,-0.02394666241605886,0.10670187823239258,0.1299510097679944,307.96368408203125,9.728140026449443,9.414227741229626,24.06213239920798,26.02023615003059,44.23591659222695,5.2723008771126745,1.1659756049851953
2023-06-30,335.0609537760417,33904.97637648809,4345.372837611607,8.56,0.81,0.14,24.01,363.27349853515625,356.90350036621095,408.70350189208983,409.6057915938528,459.7723824637277,0.012625167975120588,-0.05737483202487942,-0.005270040148700195,-0.18768978770364392,-0.030588197783298854,0.0673639121895831,0.08679024597349444,304.34261023479957,8.420123097355035,6.518977023138619,21.978851097424982,22.24814230894767,37.220519813551434,10.093342998386914,-0.9038726378652162
2023-07-31,345.1439971923828,34777.2001953125,4508.07548828125,8.56,0.81,0.14,24.76,342.06409107555044,370.2528555733817,407.81818320534444,426.948637528853,,0.03331352488392714,-0.03668647511607287,-0.002752335131780581,-0.1805822817724852,-0.051110258699493094,0.059048578038288835,0.09810240821994493,319.27894672594573,-0.8923539571559289,7.274893547403412,18.15885152944645,23.70159730486994,,8.10108237065767,2.075843618703317
2023-08-31,355.7391304347826,34880.65658967391,4457.358674422554,8.56,0.81,0.14,24.16,354.72142537434894,402.20999908447266,408.5581803755327,442.86454634232956,,0.03662596291468789,-0.033374037085312114,-0.050651307910658916,-0.11730121993786774,-0.08689610208649695,0.056584435273192846,0.054456232953800365,324.2004560990767,-0.2860818429476257,13.063187227363368,14.84769186796934,24.491378218938884,,9.728140026449443,5.2723008771126745
2023-09-30,363.27349853515625,34318.8908203125,4409.094995117188,8.56,0.81,0.14,24.16,356.90350036621095,408.70350189208983,409.6057915938528,458.18699951171874,,0.05650295650924564,-0.013497043490754368,-0.010164923556718664,-0.16933020557026007,-0.08898848759873562,0.0015135884464319571,0.09730351536093945,335.0609537760417,-1.7534992766142659,12.505730128986285,12.754107647688123,26.12728463796186,,8.420123097355035,10.093342998386914
2023-10-31,342.06409107555044,33319.492720170456,4269.400945490057,9.96,0.86,0.15,22.78,370.2528555733817,407.81818320534444,426.948637528853,458.4060854704484,,-0.012207882391607638,-0.08220788239160765,0.03338651451329039,-0.17911576121800582,-0.09112442957191885,-0.032955324294921595,0.13704014701265993,345.1439971923828,8.240784470885982,19.222740370976602,24.81539239807385,34.01175318610158,,-0.8923539571559289,8.10108237065767
2023-11-30,354.72142537434894,34704.50241815476,4460.063313802083,9.96,0.86,0.15,23.51,402.20999908447266,408.5581803755327,442.86454634232956,467.6134994506836,,0.041651660191536655,-0.028348339808463352,-0.07302699372346316,-0.03792734180924401,-0.16677116327548341,-0.02394666241605886,0.10670187823239258,355.7391304347826,13.38756847292421,15.177192904084688,24.848547243787248,31.825558311623276,,-0.2860818429476257,9.728140026449443
2023-12-31,356.90350036621095,36947.9275390625,4685.051489257812,9.96,0.86,0.15,23.51,408.70350189208983,409.6057915938528,458.18699951171874,459.7723824637277,,0.08974939633594858,0.019749396335948577,-0.05737483202487942,-0.005270040148700195,-0.18768978770364392,-0.030588197783298854,0.0673639121895831,363.27349853515625,14.513727512542754,14.766538062407678,28.378398934609212,28.82260386686183,,-1.7534992766142659,8.420123097355035
2024-01-31,370.2528555733817,37763.954799107145,4804.491513206845,8.06,0.82,0.15,25.01,407.81818320534444,426.948637528853,458.4060854704484,,,0.08588254911323245,0.015882549113232447,-0.03668647511607287,-0.002752335131780581,-0.1805822817724852,-0.051110258699493094,0.059048578038288835,342.06409107555044,10.145857639311997,15.312719700073881,23.808926405321216,,,8.240784470885982,-0.8923539571559289
2024-02-29,402.20999908447266,38720.51796875,5011.96142578125,8.06,0.82,0.15,26.14,408.5581803755327,442.86454634232956,467.6134994506836,,,0.11008569661537959,0.040085696615379585,-0.033374037085312114,-0.050651307910658916,-0.11730121993786774,-0.08689610208649695,0.056584435273192846,354.72142537434894,1.5783250803088007,10.107791290717907,16.261032921877913,,,13.38756847292421,-0.2860818429476257
2024-03-31,408.70350189208983,39105.519921875,5170.572485351562,8.06,0.82,0.15,26.14,409.6057915938528,458.18699951171874,459.7723824637277,,,0.13947505257743953,0.06947505257743952,-0.013497043490754368,-0.010164923556718664,-0.16933020557026007,-0.08898848759873562,0.0015135884464319571,356.90350036621095,0.22076877188128757,12.10743176668304,12.495337166237837,,,14.513727512542754,-1.7534992766142659
2024-04-30,407.81818320534444,38401.217329545456,5112.492742365057,12.41,0.95,0.25,26.41,426.948637528853,458.4060854704484,,,,0.1525150653418772,0.08251506534187719,-0.08220788239160765,0.03338651451329039,-0.17911576121800582,-0.09112442957191885,-0.032955324294921595,370.2528555733817,4.690927259090849,12.404523473547998,,,,10.145857639311997,8.240784470885982
2024-05-31,408.5581803755327,39129.390447443184,5235.225497159091,12.41,0.95,0.25,26.93,442.86454634232956,467.6134994506836,,,,0.12750184330473657,0.057501843304736566,-0.028348339808463352,-0.07302699372346316,-0.03792734180924401,-0.16677116327548341,-0.02394666241605886,402.20999908447266,8.396935274986696,14.45456777315517,,,,1.5783250803088007,13.38756847292421
2024-06-30,409.6057915938528,38903.73067434211,5415.140496504934,12.41,0.95,0.25,26.93,458.18699951171874,459.7723824637277,,,,0.05293404165123672,-0.017065958348763288,0.019749396335948577,-0.05737483202487942,-0.005270040148700195,-0.18768978770364392,-0.030588197783298854,408.70350189208983,11.860478761500746,12.247529673510545,,,,0.22076877188128757,14.513727512542754
2024-07-31,426.948637528853,40086.03160511364,5538.004572088068,12.94,0.89,0.24,28.06,458.4060854704484,,,,,0.06148923804085782,-0.008510761959142188,0.015882549113232447,-0.03668647511607287,-0.002752335131780581,-0.1805822817724852,-0.051110258699493094,407.81818320534444,7.367970096747175,,,,,4.690927259090849,10.145857639311997
2024-08-31,442.86454634232956,40310.814453125,5478.214577414773,12.94,0.89,0.24,28.06,467.6134994506836,,,,,0.04107115730369304,-0.028928842696306967,0.040085696615379585,-0.033374037085312114,-0.050651307910658916,-0.11730121993786774,-0.08689610208649695,408.5581803755327,5.588379858527526,,,,,8.396935274986696,1.5783250803088007
2024-09-30,458.18699951171874,41490.8828125,5621.26044921875,9.3,0.97,0.28,28.07,459.7723824637277,,,,,0.060998112169087015,-0.009001887830912991,0.06947505257743952,-0.013497043490754368,-0.010164923556718664,-0.16933020557026007,-0.08898848759873562,409.6057915938528,0.34601220761358764,,,,,11.860478761500746,0.22076877188128757
2024-10-31,458.4060854704484,42494.19735054348,5792.319548233696,9.3,0.97,0.28,28.92,,,,,,0.10658464250946897,0.03658464250946897,0.08251506534187719,-0.08220788239160765,0.03338651451329039,-0.17911576121800582,-0.09112442957191885,426.948637528853,,,,,,7.367970096747175,4.690927259090849
2024-11-30,467.6134994506836,43716.926953125,5929.915991210937,9.3,0.97,0.28,28.92,,,,,,0.11724017300610878,0.04724017300610878,0.057501843304736566,-0.028348339808463352,-0.07302699372346316,-0.03792734180924401,-0.16677116327548341,442.86454634232956,,,,,,5.588379858527526,8.396935274986696
2024-12-31,459.7723824637277,43655.57087053572,6010.908551897322,10.98,0.93,0.29,30.01,,,,,,0.12214356088290423,0.05214356088290423,-0.017065958348763288,0.019749396335948577,-0.05737483202487942,-0.005270040148700195,-0.18768978770364392,458.18699951171874,,,,,,0.34601220761358764,11.860478761500746
